"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.660742625E0,-7.852370911E0,-3.311114502E-1,3.985462189E0,8.812109428E0
3.670663625E0,-7.321125641E0,-5.397775269E-1,3.954925690E0,8.338565682E0
3.680583625E0,-6.825805664E0,-5.426216125E-1,3.826642456E0,7.844058494E0
3.690504625E0,-6.628066864E0,-7.801776123E-1,4.291126556E0,7.934337690E0
3.700425625E0,-6.329587555E0,-1.055455170E0,4.658762054E0,7.929800004E0
3.710346625E0,-5.985453186E0,-1.162183228E0,4.764142914E0,7.737788922E0
3.720266625E0,-5.396428070E0,-1.105002136E0,4.703818359E0,7.243505560E0
3.730187625E0,-4.454137573E0,-7.575746155E-1,4.194277954E0,6.164838066E0
3.740108625E0,-4.221521301E0,-7.967930603E-1,3.139271851E0,5.320822214E0
3.750029625E0,-4.612657928E0,-1.191671906E0,2.868185577E0,5.560861768E0
3.759949625E0,-4.502037964E0,-1.276246033E0,2.412982178E0,5.264943756E0
3.769870625E0,-4.439019012E0,-1.169817352E0,1.941612396E0,4.984297456E0
3.779791625E0,-5.092859344E0,-1.169368286E0,2.009571075E0,5.598483223E0
3.789712625E0,-6.110443268E0,-1.343156891E0,2.138902130E0,6.611844651E0
3.799633542E0,-7.024741974E0,-1.522933044E0,2.349663849E0,7.562224875E0
3.809554542E0,-7.732769623E0,-1.660496979E0,2.494712219E0,8.293163770E0
3.819475542E0,-8.002808075E0,-1.723366241E0,2.724484406E0,8.627731078E0
3.829396542E0,-8.809330902E0,-1.951342163E0,3.103795624E0,9.541781514E0
3.839316542E0,-1.051697983E1,-2.441722412E0,3.312162323E0,1.129332955E1
3.849237542E0,-1.132634674E1,-2.683619385E0,3.556304626E0,1.217108237E1
3.859158542E0,-1.179412399E1,-2.943778381E0,3.634292450E0,1.268760314E1
3.869079542E0,-1.218361404E1,-3.306324463E0,3.960913239E0,1.323106444E1
3.878999542E0,-1.239617203E1,-3.583248596E0,4.277055817E0,1.359404126E1
3.888920542E0,-1.196776291E1,-3.253933411E0,4.644691315E0,1.324343570E1
3.898841542E0,-1.075887680E1,-2.763403473E0,5.217699738E0,1.227249850E1
3.908762542E0,-9.954299927E0,-2.725831604E0,6.116281128E0,1.199696377E1
3.918683542E0,-8.948840790E0,-2.387235718E0,6.492149506E0,1.131055485E1
3.928603542E0,-8.204887848E0,-1.763033752E0,6.215824127E0,1.044341621E1
3.938524542E0,-8.414302368E0,-1.092128906E0,6.084547119E0,1.044102215E1
3.948445542E0,-8.077802124E0,-3.155438232E-1,6.266718292E0,1.022850005E1
3.958366542E0,-7.598349152E0,1.990859985E-1,6.166576538E0,9.787809319E0
3.968286542E0,-8.939260712E0,5.046006775E-1,6.346951447E0,1.097491670E1
3.978207542E0,-1.144624741E1,9.375004578E-1,6.406228180E0,1.315048464E1
3.988128542E0,-1.377001511E1,1.559906158E0,6.628515930E0,1.536176574E1
3.998049542E0,-1.517170029E1,2.140249329E0,6.610403595E0,1.668707861E1
4.007969542E0,-1.549083664E1,2.634072418E0,5.765261078E0,1.673746076E1
4.017890542E0,-1.603809860E1,3.064277802E0,4.924758911E0,1.705472531E1
4.027811542E0,-1.553709045E1,3.187770996E0,3.951482849E0,1.634555843E1
4.037732542E0,-1.493399460E1,2.634970551E0,2.810555420E0,1.542292081E1
4.047652542E0,-1.386521713E1,2.211052094E0,1.726060638E0,1.414610486E1
4.057573542E0,-1.259525803E1,2.069296875E0,7.656578064E-1,1.278705385E1
4.067494542E0,-1.149923721E1,1.902693329E0,-1.146615601E-1,1.165615055E1
4.077415542E0,-1.036549484E1,1.734443207E0,-9.339079285E-1,1.055101704E1
4.087335542E0,-9.349707184E0,1.603615265E0,-1.327289886E0,9.578637940E0
4.097256542E0,-8.366102600E0,1.482367401E0,-1.399739227E0,8.610943951E0
4.107177542E0,-7.654183044E0,1.424886932E0,-1.378034363E0,7.906693339E0
4.117098542E0,-7.196884003E0,1.390907593E0,-1.224004669E0,7.431551030E0
4.127018542E0,-6.810537415E0,1.366957397E0,-1.106349335E0,7.033917916E0
4.136939542E0,-6.770121460E0,1.395398254E0,-9.783654785E-1,6.981323648E0
