time,seconds_elapsed,z,y,x
1741033391578235000,186.41323486328125,-0.2028261423110962,-3.281076431274414,-1.8444688320159912
1741033391588335900,186.4233359375,-0.5770478248596191,-3.474247455596924,-1.4641730785369873
1741033391598437400,186.4334372558594,-0.5217043161392212,-3.7546958923339844,-0.7004503011703491
1741033391608539100,186.4435390625,0.4938863515853882,-3.9092774391174316,0.5587148666381836
1741033391618640100,186.45364013671875,1.0401451587677002,-4.113731861114502,1.5807335376739502
1741033391628741600,186.46374169921876,0.8804244995117188,-4.246762275695801,2.402921438217163
1741033391638842600,186.4738425292969,0.3740503787994385,-4.355637550354004,3.1475932598114014
1741033391648944400,186.4839443359375,0.02888941764831543,-4.675449371337891,3.480018377304077
1741033391659046000,186.4940458984375,0.031389713287353516,-5.156497478485107,3.401350498199463
1741033391669147000,186.50414697265626,-0.004441738128662109,-5.502973556518555,3.3490538597106934
1741033391679248400,186.51424829101563,-0.18167424201965332,-5.747215747833252,3.311281204223633
1741033391689349600,186.524349609375,-0.2817525863647461,-5.864577293395996,3.360929012298584
1741033391699451000,186.53445092773438,-0.3061063289642334,-5.751867294311523,3.5770013332366943
1741033391709552000,186.54455224609376,-0.1670210361480713,-5.492040634155273,3.6542863845825195
1741033391719654000,186.55465380859374,-0.018893957138061523,-5.098982334136963,3.671138286590576
1741033391729755100,186.56475512695312,0.34621214866638184,-4.552374362945557,3.649310350418091
1741033391739856400,186.5748564453125,0.827946662902832,-3.9212074279785156,3.5446972846984863
1741033391749957600,186.58495751953126,1.3540751934051514,-3.2746057510375977,3.3211779594421387
1741033391760059100,186.59505908203124,1.9766101837158203,-2.420846462249756,3.1571011543273926
1741033391770161000,186.60516088867186,2.5443780422210693,-1.2990093231201172,2.9984378814697266
1741033391780261600,186.61526171875,2.6016626358032227,0.3001222610473633,2.7585370540618896
1741033391790363400,186.62536328125,1.953486442565918,2.2742509841918945,2.326880693435669
1741033391800464400,186.63546435546874,0.5262774229049683,4.34958553314209,1.9493987560272217
1741033391810542000,186.6455419921875,-1.4826239347457886,5.887079238891602,1.1807270050048828
1741033391820536300,186.65553637695314,-2.4950060844421387,5.9291791915893555,-0.28058964014053345
1741033391830840000,186.66584008789061,-2.173715829849243,4.029672622680664,-2.3772904872894287
1741033391841143300,186.67614331054688,-3.0131754875183105,2.4148950576782227,-4.060739994049072
1741033391851446000,186.68644604492187,-4.976052284240723,2.1612539291381836,-5.9281816482543945
1741033391861655800,186.69665576171874,-4.693935871124268,1.9237432479858398,-7.493174076080322
1741033391871768000,186.70676806640626,-0.8634194135665894,0.9924631118774414,-8.573053359985352
1741033391881869800,186.71686987304687,4.732036590576172,0.1779956817626953,-8.51889705657959
1741033391891971000,186.72697119140625,11.588562965393066,0.8408479690551758,-5.914624214172363
1741033391902072600,186.73707250976562,18.009319305419922,2.0343942642211914,-2.642796754837036
1741033391912173600,186.74717358398436,18.101016998291016,3.6168737411499023,-0.670341968536377
1741033391922275000,186.75727514648437,12.547640800476074,4.468692779541016,-0.912970781326294
1741033391932376800,186.767376953125,6.875228404998779,3.4112539291381836,-1.3418830633163452
1741033391942477600,186.7774775390625,2.04746150970459,2.7074079513549805,-0.48142969608306885
1741033391952579300,186.78757934570314,-0.8549251556396484,2.6674203872680664,0.3502770662307739
1741033391962680300,186.79768041992187,-1.8510372638702393,2.6349754333496094,0.662134051322937
1741033391972781800,186.80778173828125,-2.00024151802063,2.9893198013305664,1.379034399986267
1741033391982882800,186.8178828125,-1.4801051616668701,3.896190643310547,2.5892906188964844
1741033391992984600,186.82798461914064,-0.5252833366394043,4.743814468383789,3.7528557777404785
1741033392003086000,186.83808618164062,-0.4562227725982666,5.092852592468262,4.3686323165893555
1741033392013187300,186.8481872558594,-1.1691373586654663,5.218296051025391,4.795036315917969
1741033392023288600,186.85828857421876,-2.001556396484375,4.837620735168457,4.88751220703125
1741033392033389800,186.86838989257814,-2.810070514678955,3.6332597732543945,4.442478179931641
1741033392043491600,186.87849169921876,-3.412886619567871,1.8479375839233398,3.653333902359009
1741033392053592600,186.8885925292969,-3.5214109420776367,0.20382976531982422,2.9287095069885254
1741033392063694000,186.89869409179687,-2.9117159843444824,-0.9205741882324219,2.44901442527771
1741033392073795000,186.90879516601564,-2.2280356884002686,-1.7119569778442383,2.189213752746582
1741033392083896800,186.91889672851562,-2.010727643966675,-2.3088788986206055,2.1826491355895996
1741033392093998600,186.92899853515624,-2.360793113708496,-2.839524269104004,2.2868826389312744
1741033392104099300,186.93909936523437,-2.7751522064208984,-3.373429298400879,2.321605682373047
1741033392114201000,186.949201171875,-3.0368940830230713,-3.8670835494995117,2.2564353942871094
1741033392124302000,186.95930200195312,-3.084033966064453,-4.3251142501831055,2.1781654357910156
1741033392134403600,186.96940356445313,-3.0558724403381348,-4.715287685394287,2.0767922401428223
1741033392144505000,186.97950512695311,-2.9922518730163574,-5.033806800842285,2.0020368099212646
1741033392154606300,186.9896064453125,-2.96354079246521,-5.300643444061279,1.8686665296554565
1741033392164707600,186.99970751953126,-2.7840523719787598,-5.460789680480957,1.8214582204818726
1741033392174808800,187.00980883789063,-2.4495368003845215,-5.4716033935546875,1.7862262725830078
1741033392184910000,187.01991015625,-1.6505815982818604,-5.300060272216797,1.7370749711990356
1741033392195011600,187.03001147460938,-0.1981518268585205,-4.904864311218262,1.648022174835205
1741033392205113000,187.04011303710936,1.0550801753997803,-4.416826248168945,1.5203936100006104
1741033392215214300,187.05021435546874,0.351828932762146,-4.116360664367676,1.3996161222457886
1741033392225315800,187.06031591796875,-1.7500338554382324,-3.9333205223083496,0.8686224222183228
1741033392235416800,187.07041674804688,-3.039135217666626,-3.7278189659118652,0.043196678161621094
1741033392245518300,187.08051831054686,-3.967909336090088,-3.22836971282959,-0.5926276445388794
1741033392255620000,187.0906201171875,-4.277005195617676,-2.4066457748413086,-0.8536158800125122
1741033392265721000,187.10072119140625,-5.207612991333008,-1.6806888580322266,-1.0235594511032104
1741033392275822600,187.11082250976563,-5.773379325866699,-0.8744773864746094,-0.9156832695007324
1741033392285923600,187.12092358398436,-5.65960168838501,-0.0749979019165039,-0.42041516304016113
1741033392296025300,187.131025390625,-5.216099262237549,0.6614971160888672,0.20232480764389038
1741033392306126800,187.141126953125,-4.6267242431640625,1.4654264450073242,0.7131016254425049
1741033392316227800,187.15122778320313,-3.85754656791687,2.5742273330688477,1.2596514225006104
1741033392326329300,187.16132934570314,-3.0993921756744385,3.785372734069824,1.9213683605194092
1741033392336430600,187.1714306640625,-2.265866756439209,4.5635271072387695,2.326763153076172
1741033392346531800,187.18153173828125,-1.130997896194458,4.712708473205566,2.21097731590271
1741033392356633000,187.19163305664063,-0.3025340139865875,4.406353950500488,1.4578609466552734
1741033392366734800,187.20173486328125,-0.0008056163787841797,3.9601707458496094,0.4914039373397827
1741033392376836000,187.21183618164062,-0.0773230791091919,3.835317611694336,-0.49783754348754883
1741033392386937600,187.2219375,0.23363929986953735,4.1451416015625,-1.6048345565795898
1741033392397038600,187.23203857421876,3.0281097888946533,4.901480674743652,-2.8173828125
1741033392407140000,187.24214013671875,1.90260910987854,6.78287410736084,-3.1296868324279785
1741033392417241900,187.25224194335937,0.7210924625396729,7.944978713989258,-4.1794610023498535
1741033392427342600,187.2623425292969,0.9586483836174011,8.027885437011719,-5.323753356933594
1741033392437444400,187.2724443359375,2.548783779144287,7.241839408874512,-5.752166271209717
1741033392447545300,187.28254541015625,4.900622367858887,5.749639511108398,-5.164664268493652
1741033392457647000,187.29264721679687,5.081775188446045,4.030521392822266,-3.851940631866455
1741033392467748400,187.30274829101563,3.142549514770508,1.8962783813476562,-2.6922569274902344
1741033392477849600,187.312849609375,1.6021316051483154,-0.06139087677001953,-1.7506496906280518
1741033392487950800,187.32295092773438,1.0663905143737793,-1.4177446365356445,-1.1435703039169312
1741033392498052000,187.33305200195312,1.4451568126678467,-1.9462380409240723,-0.5783929824829102
1741033392508153600,187.34315356445313,1.7730458974838257,-1.449859619140625,-0.019799113273620605
1741033392518254800,187.3532548828125,1.7823944091796875,-0.3507251739501953,0.33350682258605957
1741033392528356600,187.36335668945313,1.7539186477661133,0.7636098861694336,0.6250975131988525
1741033392538457600,187.37345751953126,1.2527623176574707,1.0893640518188477,0.6299121379852295
1741033392548559000,187.38355908203124,0.8967496752738953,0.4606590270996094,0.5751234292984009
1741033392558660000,187.39366015625,0.6766998767852783,-0.43807315826416016,0.6795731782913208
1741033392568761900,187.40376196289063,0.37985455989837646,-1.1592512130737305,0.9027286767959595
1741033392578863400,187.41386328125,0.6593303680419922,-1.4726371765136719,1.2659136056900024
1741033392588964400,187.42396435546874,1.1797877550125122,-1.8870830535888672,1.637800931930542
