max_x,min_x,range_x,mean_x,median_x,var_x,std_x,skew_x,rms_x,mad_x,max_y,min_y,range_y,mean_y,median_y,var_y,std_y,skew_y,rms_y,mad_y,max_z,min_z,range_z,mean_z,median_z,var_z,std_z,skew_z,rms_z,mad_z,label
23.105816,-5.516284,28.6221,5.4574795,3.9930363,60.337723,7.767736,0.3861718653663814,9.493251,6.7833705,26.33523,-5.944843,32.28007,7.19424,4.6057873,99.2915,9.964512,0.3726592441744308,12.290183,8.924059,11.533112,-3.759462,15.292574,2.5606859,2.5378451,9.387947,3.0639758,0.2688508150435994,3.9931264,2.5242357,1
16.04946,-4.8529234,20.902382,4.865583,4.644205,35.557243,5.9629893,0.0718496098101845,7.696177,5.271541,25.738602,-5.190711,30.929314,8.083539,5.8084087,99.950096,9.997504,0.33365933915302676,12.856659,8.959898,10.613544,-2.3826253,12.99617,2.6975045,2.320602,9.17302,3.0286994,0.5906287710762617,4.0558047,2.436619,1
9.9965725,5.610543,4.3860297,7.268652,6.8798056,1.1087976,1.0529946,0.695383511102243,7.344528,0.8945873,-4.755431,-9.418085,4.662654,-6.5782804,-6.49902,0.9257275,0.96214736,-0.536653632973934,6.6482706,0.76114345,4.0921154,-0.38920563,4.481321,1.6407582,1.5327826,0.7085802,0.8417721,0.451347914739091,1.84409,0.6363545,0
11.098954,6.514034,4.5849204,8.001073,7.7805653,1.0800893,1.0392735,0.9474309353072587,8.068288,0.81664646,-4.5747867,-7.9687986,3.394012,-5.7964277,-5.6724243,0.4647882,0.68175375,-0.5419242852950661,5.836382,0.54577005,2.8419003,0.08963361,2.7522666,1.2782798,1.2797114,0.33252,0.5766455,0.22210736380609578,1.4023265,0.470828,0
9.971559,6.0127563,3.9588022,7.82956,7.618909,0.92584157,0.9622066,0.4707803485002634,7.888463,0.8068497,-4.5185337,-8.008286,3.4897528,-5.897132,-5.719307,0.69230497,0.83204865,-0.5029678825851774,5.955541,0.663724,2.7350526,-0.23590943,2.970962,1.1972176,1.1453283,0.31906444,0.5648579,0.512217492535183,1.3237804,0.4223755,0
11.19275,6.2049565,4.9877934,7.971667,7.657364,1.3315395,1.1539235,0.7785067305687328,8.054751,0.95030504,-4.341826,-7.359027,3.017201,-5.653323,-5.6412964,0.4503405,0.67107415,-0.25673837530922505,5.693014,0.5326543,3.2817156,0.23306534,3.0486503,1.4784324,1.4240562,0.30781952,0.5548149,0.3795275258771122,1.5791079,0.4210349,0
11.128413,5.7413855,5.3870277,8.001481,7.74226,1.4612235,1.2088108,0.7525447327934919,8.092277,0.9407408,-4.273179,-8.744307,4.4711275,-5.7333593,-5.6301594,0.7753457,0.88053715,-0.8289526540511957,5.8005824,0.6772703,3.6647391,-0.69979477,4.364534,1.4637029,1.4275589,0.5531846,0.7437638,0.2516881672224753,1.6418314,0.54918116,0
11.449211,5.9838514,5.4653597,8.237253,8.090376,1.440135,1.2000562,0.6134664875310794,8.324209,0.9371743,-3.6978953,-7.751002,4.0531063,-5.399191,-5.317969,0.6225069,0.7889911,-0.44129526852839124,5.4565344,0.623921,3.5139875,0.0520318,3.4619558,1.5200644,1.4498401,0.36591223,0.6049068,0.6079915481408884,1.6360036,0.44634235,0
11.129057,6.1416235,4.9874334,8.209027,8.070564,1.3704456,1.1706604,0.6118229327252168,8.29208,0.9097464,-4.257087,-7.806791,3.5497036,-5.4918694,-5.4654274,0.5266564,0.7257109,-0.5852534685364801,5.539611,0.55754447,3.0481415,-0.34733772,3.3954792,1.4376456,1.4252536,0.36676496,0.6056112,0.3683700378862174,1.5599966,0.4380193,0
10.668794,6.9076104,3.7611833,8.26646,8.110569,0.84737414,0.92052925,0.7893344483356916,8.317555,0.7199411,-3.968682,-7.2592893,3.2906072,-5.422845,-5.418687,0.3895831,0.62416595,-0.12121153201235042,5.4586473,0.46313107,3.1739848,-0.22252725,3.396512,1.4578813,1.3634996,0.36166686,0.60138744,0.6265014615131825,1.5770494,0.43465984,0
10.068033,6.285489,3.7825441,7.9732285,7.7643166,0.72079295,0.84899527,0.5195514445423001,8.018302,0.7049606,-3.9319634,-6.762293,2.8303294,-5.511171,-5.4631667,0.44550154,0.667459,0.13313681963469468,5.5514417,0.5670796,4.1594305,0.30979577,3.8496346,1.7717963,1.6356561,0.5995943,0.7743347,0.7822033339454062,1.9336125,0.6123582,0
11.657144,7.1735477,4.483596,8.856563,8.755226,1.0588452,1.0290021,0.5035844261761111,8.91614,0.83705235,-1.6895217,-5.897227,4.207705,-3.4395945,-3.4600248,1.0332866,1.016507,-0.16224946900887174,3.5866554,0.7841139,3.9008431,0.6188281,3.282015,2.2426145,2.2291718,0.3992782,0.63188463,0.10015619891634645,2.329935,0.50048196,0
10.666729,7.0264034,3.6403255,8.629207,8.568932,0.71506727,0.8456165,0.35473697333877047,8.670541,0.7031688,-3.0645921,-5.5415664,2.4769742,-4.2674108,-4.2303905,0.22504361,0.47438762,-0.035669496500652625,4.2936974,0.36018497,3.6414776,1.0927875,2.54869,2.3061852,2.26854,0.2568538,0.50680745,0.4304541458935131,2.3612168,0.38819882,0
10.410761,7.0818634,3.3288975,8.584061,8.571026,0.74434614,0.862755,0.15586309521896546,8.627308,0.7188039,-2.8590245,-5.9440346,3.08501,-4.173956,-4.184286,0.3132095,0.55965126,-0.0934937789546253,4.2113085,0.42466986,3.8137841,1.1546688,2.6591153,2.4245858,2.3543267,0.25055787,0.50055754,0.13771242919102827,2.4757168,0.40783027,0
10.717997,7.1643715,3.553625,8.706963,8.504766,0.88835096,0.9425237,0.3943913552159,8.757828,0.79768556,-3.2398777,-6.0887384,2.8488607,-4.125478,-4.1187,0.24956731,0.49956712,-0.7501369983560021,4.155615,0.3968691,3.7601209,0.6512657,3.1088552,2.3055763,2.351954,0.29452544,0.54270196,-0.35108458257941244,2.3685877,0.39470246,0
10.844588,7.023694,3.8208942,8.416188,8.342003,0.77654624,0.8812186,0.6061412454696359,8.462197,0.7172217,-3.143538,-6.4536796,3.3101416,-4.500069,-4.5325747,0.45537025,0.67481124,-0.18888893607778343,4.5503836,0.5407112,4.2378225,0.5781128,3.6597097,2.222107,2.2066212,0.32632905,0.57125217,0.7154065940268788,2.2943602,0.4176126,0
10.499032,7.2520595,3.2469726,8.559845,8.4590225,0.6501438,0.80631495,0.6949848143482305,8.597737,0.63936514,-2.5378525,-6.008161,3.4703085,-4.430597,-4.3692117,0.43876484,0.6623933,0.22821171293722672,4.4798384,0.52895766,3.9837708,0.85331553,3.1304553,2.183415,2.1325626,0.28571266,0.534521,0.5162331363441107,2.247891,0.40047023,0
10.480785,7.367125,3.1136603,8.665298,8.603067,0.64079255,0.8004952,0.4504746409786132,8.702195,0.6557073,-2.8152406,-5.648594,2.8333533,-4.0881667,-4.0218143,0.33797932,0.58135986,-0.2888306120053211,4.129296,0.45733115,3.5236576,0.6957831,2.8278744,2.2696981,2.2477708,0.2742702,0.5237081,0.05245278697063227,2.3293347,0.4052068,0
10.897279,6.9908376,3.9064412,8.57377,8.434862,0.8547064,0.9245033,0.6149564022434507,8.623471,0.7363833,-3.0302086,-6.607784,3.5775752,-4.406259,-4.295475,0.48774406,0.6983867,-0.7671860556686126,4.4612627,0.5336574,3.9471269,0.5810018,3.366125,2.3031337,2.3133345,0.41575068,0.6447873,0.15311854052715673,2.3916888,0.48080146,0
10.896336,7.237405,3.6589308,8.596668,8.507805,0.8557801,0.9250839,0.5136934193657934,8.646298,0.7679967,-2.9927416,-6.088903,3.0961614,-4.1973343,-4.156347,0.37899595,0.61562645,-0.7731708733994155,4.2422414,0.4710268,3.6737204,1.0462792,2.6274412,2.3024433,2.2563252,0.25278655,0.5027788,0.459342080055753,2.3566997,0.37293926,0
10.75744,7.1190457,3.6383939,8.497712,8.305487,0.72299194,0.85028934,0.911580134240413,8.540147,0.6699149,-3.4299972,-6.139513,2.7095158,-4.432647,-4.3750267,0.35319573,0.5943027,-0.7721376698862635,4.47231,0.46943676,3.7819154,0.7382498,3.0436656,2.1891732,2.220243,0.38819227,0.62305075,0.05135283437887727,2.276109,0.4721819,0
11.185265,7.0192785,4.165986,8.499539,8.281731,0.9408025,0.9699497,0.8850520460142102,8.554705,0.7738057,-3.4615517,-5.894757,2.4332051,-4.4586687,-4.451518,0.3227496,0.5681106,-0.2562101573511042,4.4947166,0.46121746,4.53473,0.9947115,3.5400186,2.3860228,2.2919664,0.42628023,0.6529014,0.9274769776843134,2.4737391,0.49295187,0
10.784908,6.8120494,3.972859,8.619511,8.56917,0.9211929,0.95978796,0.2908954000235139,8.672783,0.7868027,-3.2347283,-6.0443106,2.8095822,-4.2146034,-4.1033196,0.33294573,0.5770145,-0.7504012205209796,4.2539196,0.45776078,4.202376,1.1171119,3.085264,2.4693978,2.3727984,0.32865527,0.5732846,0.48640846986679515,2.53507,0.44409227,0
11.181538,6.839128,4.3424096,8.489837,8.278438,0.89592916,0.94653535,0.690112326676241,8.542439,0.77117735,-3.1540012,-6.827452,3.673451,-4.485364,-4.3977795,0.48303357,0.6950062,-0.8295028817008118,4.5388894,0.51882184,3.9919736,0.25777894,3.7341948,2.3253038,2.3217244,0.440641,0.6638079,-0.14038173581495178,2.4181972,0.4892602,0
10.282627,6.691056,3.5915713,8.021624,7.8455524,0.6138346,0.783476,0.7923080201912496,8.059793,0.6223719,-3.5860178,-6.517357,2.931339,-4.90044,-4.8258295,0.38226154,0.618273,-0.3897296169174891,4.939289,0.5047271,4.6816344,0.82114744,3.860487,2.7704003,2.6623187,0.7300826,0.8544487,0.2633324495822796,2.8991725,0.67038625,0
10.619786,6.983473,3.6363134,8.397658,8.19182,0.89941627,0.9483756,0.7743512045909986,8.45104,0.7609556,-3.5111434,-6.6135173,3.1023738,-4.593967,-4.510353,0.3977957,0.6307105,-0.7137334429910156,4.63706,0.48673558,4.0154147,0.9562415,3.059173,2.4892826,2.446243,0.36015075,0.6001256,0.06267324288959061,2.5606015,0.43921125,0
1.0664423,-25.337376,26.403818,-7.31708,-8.325544,15.777185,3.9720504,-0.09483111676628402,8.325674,2.9712603,5.0706906,-12.305101,17.375792,-1.1223273,-0.32004943,11.05191,3.3244414,-0.6414164128014528,3.5087788,2.6883261,11.663116,0.30981076,11.353306,4.6000967,4.402974,7.479405,2.7348502,0.7318874710869977,5.3516626,2.1897779,1
0.9788894,-33.355347,34.334236,-7.753055,-1.6947232,107.77712,10.381577,-1.0201398325750464,12.957121,8.857914,25.148949,-1.486424,26.635372,5.372881,1.4096636,56.34097,7.506062,1.0196501281250192,9.230863,6.3638153,8.069045,-2.430855,10.4999,0.99679995,0.26670787,3.6715472,1.9161282,1.6459364744061937,2.1598976,1.4223613,1
0.95227474,-32.458366,33.41064,-7.905962,-1.6502657,114.22367,10.687548,-1.017326611916282,13.293905,9.103637,22.569752,-1.5349082,24.10466,4.4148455,1.0267897,44.707996,6.6864038,1.1844333254239001,8.012419,5.493227,16.295937,-1.400353,17.69629,2.1206887,0.2853666,13.990005,3.7403214,1.910354848343378,4.299689,2.7743874,1
1.0744506,-32.491657,33.56611,-8.225149,-2.4835753,110.80818,10.5265465,-0.9394807647265027,13.35894,9.055626,24.14741,-1.6571739,25.804583,5.5597963,1.7547486,57.053635,7.5533857,0.9049006974017698,9.378963,6.516038,12.24316,-4.746914,16.990074,1.4504375,0.4680841,7.573237,2.7519515,1.4822736132253105,3.1107886,2.0326324,1
1.0880573,-33.10676,34.194817,-7.540857,-1.4479015,111.49669,10.559199,-1.0955093161913467,12.975409,8.902338,25.175009,-1.412822,26.587831,5.1909776,1.0543549,56.6857,7.5289907,1.1353373631045296,9.14505,6.295228,9.872615,-6.0089693,15.881584,1.2364064,0.31338084,6.499332,2.5493786,1.2434242020270603,2.8333783,1.8527874,1
1.376313,-36.90661,38.28292,-7.9623504,-1.8029932,119.06564,10.91172,-1.0241903649172213,13.507949,9.294787,24.574726,-2.9308753,27.505602,3.8428457,0.52091676,38.55947,6.209627,1.1818124780905477,7.30253,5.1737432,18.175922,-5.3236494,23.499573,2.9570367,0.81429166,22.85947,4.781158,1.5291405611108246,5.621702,3.6903803,1
1.2993281,-36.783607,38.082935,-8.100108,-2.296255,118.08814,10.866837,-1.0274186781905512,13.553594,9.226816,28.428806,-2.4417672,30.870573,4.784664,1.7050294,52.82192,7.267869,1.3558837163021267,8.701432,5.808806,17.124584,-9.476209,26.600792,2.0237896,0.892287,18.226774,4.269283,1.124762280201024,4.724669,2.9775283,1
0.94384724,-30.864721,31.808569,-6.766043,-1.8537152,82.280235,9.070846,-1.098641463938656,11.31634,7.640881,34.56907,-3.2807875,37.849857,6.4464664,1.5427668,90.55483,9.51603,1.2206520876024325,11.493988,7.7823224,10.276819,-12.113949,22.390768,0.20328958,0.1996623,12.56844,3.5451996,-0.31625181777787353,3.5510235,2.2875712,1
0.8187823,-30.02443,30.843212,-5.963662,-1.3861923,70.59299,8.401963,-1.293677621520381,10.303312,6.97195,19.222082,-1.8252892,21.04737,5.059347,4.727709,25.131891,5.0131717,0.8134297060051173,7.1224213,3.795204,9.134231,-6.584492,15.718723,2.5175548,1.5084882,17.991518,4.241641,0.17206031497172,4.932504,3.5569375,1
6.2693677,-36.934734,43.2041,-3.6033328,-0.088076845,77.87704,8.824797,-1.7201082353769226,9.532105,6.5717764,19.961185,-9.818637,29.779823,1.8889208,2.242075,23.127378,4.8090935,0.41805091009038947,5.166759,3.4634726,20.575642,-5.60469,26.180332,5.4632254,4.2275763,33.173977,5.7596855,0.4810066523465164,7.938565,4.8402257,1
1.0550959,-28.460466,29.515562,-7.356654,-4.2819805,66.77269,8.171455,-0.8219209809561197,10.995137,7.0038877,27.599321,-1.9575841,29.556906,6.3668766,3.8984857,56.019894,7.484644,0.6541835393877683,9.826343,6.572447,17.055023,-4.7272296,21.782253,0.7402311,0.5359081,6.9035907,2.6274686,3.0281289815860917,2.7297494,1.5463254,1
0.6884184,-29.4447,30.133118,-6.740322,-2.197872,74.40498,8.625833,-1.0006449921376301,10.947005,7.330292,25.026846,-2.283636,27.310482,5.5781465,1.5086154,63.034973,7.939457,0.9185261968540128,9.703127,6.8189087,16.908478,-6.295638,23.204117,2.3240159,0.07966435,20.80727,4.5614986,1.2483195097677435,5.1194057,3.6770184,1
0.88353765,-31.286335,32.169872,-7.6985655,-3.282726,86.351204,9.292535,-0.9315596270596641,12.067275,7.913456,28.805874,-2.4196134,31.225487,6.3153367,2.4906483,70.18822,8.377841,0.8308370154350652,10.491506,7.2678795,13.063904,-7.7193575,20.78326,1.5811111,0.49608338,11.989822,3.4626322,1.0143852057246705,3.8065386,2.5988138,1
0.5933062,-31.738739,32.332047,-7.073659,-1.8444495,88.28781,9.396159,-1.060085940462639,11.761142,7.928481,28.26162,-1.9459833,30.207603,5.9869227,2.1172495,64.128044,8.007998,1.03064311763336,9.998565,6.748091,16.51062,-4.3297763,20.840397,2.2641423,1.1491528,9.855573,3.1393588,1.6895180080615713,3.8706474,2.3425047,1
0.5811365,-31.925581,32.506718,-7.308642,-1.6404986,97.90336,9.894612,-1.1020551566206886,12.301203,8.316799,25.584557,-1.2070749,26.791632,5.4757843,1.5055093,56.326008,7.5050654,1.0886010999557367,9.290329,6.3130603,15.582012,-2.355352,17.937365,1.7731202,0.5124668,11.199002,3.346491,2.077885308380516,3.7872095,2.3691187,1
1.032448,-31.080677,32.113125,-6.594438,-0.82830256,95.43936,9.769307,-1.1691176429038874,11.786687,8.177741,33.255596,-2.2406905,35.49629,5.974864,0.49965346,89.72917,9.4725485,1.240695191090502,11.199471,7.852785,8.539263,-8.953257,17.49252,0.78065515,-0.028508218,8.126551,2.8507106,0.25644130558314443,2.9556677,2.0688887,1
24.594545,-28.145971,52.740517,-2.9989226,-0.5141808,85.50726,9.247014,-0.2640079607102423,9.721152,6.6354322,34.221687,-1.7357155,35.9574,7.6457996,3.1102772,93.04827,9.646153,0.9734067587535393,12.308799,8.191497,9.695563,-4.935761,14.631325,1.0573997,0.5071903,5.539141,2.353538,0.9366877057224027,2.5801618,1.7246594,1
35.545864,-1.8232834,37.36915,7.3252945,1.8330581,101.65332,10.082327,1.0992380698103377,12.462474,8.454249,31.707005,-3.377711,35.084717,4.357446,0.98434556,51.308296,7.162981,1.653331903502621,8.384249,5.5267506,13.179942,-6.5590158,19.738958,0.93088424,0.18160236,8.081244,2.842753,1.433714083670964,2.9912858,1.9805123,1
35.849056,-1.0314002,36.880455,8.714268,2.4975786,129.56387,11.382613,0.9883492374476098,14.335352,9.729703,4.4934607,-10.669782,15.163242,-0.5607713,0.11440709,5.2029214,2.2809913,-1.5498931247949541,2.3489118,1.6330574,16.406572,-3.29893,19.705502,3.1334386,1.4637012,15.30842,3.9125977,1.1452252565138206,5.0126696,3.1608493,1
37.53388,-1.5658488,39.099728,9.04885,1.9169362,152.00183,12.328902,0.9771725368314074,15.29325,10.599352,5.006938,-13.171275,18.178213,-1.0172298,-0.08422236,8.736619,2.9557772,-1.8797412175618604,3.12592,2.0216658,13.878449,-2.4538922,16.332342,2.3758643,1.0297537,10.539462,3.2464538,1.3851337756246902,4.022958,2.5560095,1
38.213943,-1.2968881,39.51083,8.920421,2.1947212,144.23875,12.009944,1.0012306860413958,14.960369,10.248138,9.600855,-10.640398,20.241253,0.121861465,0.14283296,6.8904305,2.624963,-0.5336406138117336,2.62779,1.5355061,14.394486,-3.000211,17.394697,2.4270408,0.9788594,12.634768,3.5545418,1.5036433153063042,4.3041024,2.7284253,1
37.43953,-1.4885795,38.92811,9.30484,3.3145947,133.36293,11.548286,0.8400097962392246,14.830475,10.059652,3.7505407,-10.588876,14.3394165,-0.73094314,-0.2586921,3.4437988,1.8557475,-1.4827690292464268,1.9945117,1.3063161,13.893957,-3.6156263,17.509583,1.5074656,0.8233179,7.76874,2.787246,1.9930825677126742,3.168784,1.8462144,1
35.440975,-1.2949122,36.735886,7.613159,2.3926694,101.373634,10.068447,1.0327379925844518,12.62275,8.509441,3.6080818,-35.2809,38.88898,-6.411195,-1.1009455,96.33303,9.8149395,-1.2731038148035085,11.723329,8.01991,7.0772376,-6.878361,13.955599,1.0952364,0.8641979,5.89717,2.4284089,0.022847380677357632,2.6639655,1.6989127,1
29.43506,-1.2414285,30.676489,6.7842603,2.8669953,70.553,8.399584,0.953488086333841,10.797184,7.1303554,2.065914,-36.72749,38.793404,-7.647401,-1.9768267,117.490326,10.839295,-1.1014393767314998,13.265485,9.1071,11.238015,-9.155665,20.39368,1.4238665,0.8223449,8.947581,2.9912508,0.3959704709580319,3.3128502,2.0853057,1
26.904451,-1.6923656,28.596817,6.8219113,1.4205685,83.77734,9.152996,1.0014314404981342,11.415595,7.7971163,1.9322419,-32.679382,34.611626,-7.065001,-1.5403793,102.69574,10.133891,-1.0590220490835995,12.35354,8.564031,8.848819,-2.8778553,11.726674,1.6437905,1.0172023,5.1866603,2.277424,1.2640965931884103,2.8086843,1.6578774,1
26.538866,-3.5044675,30.043333,2.935223,1.2354783,24.460382,4.945744,2.1868398982050743,5.7511663,3.5964487,3.187846,-29.317434,32.50528,-5.286572,-2.7982435,55.861546,7.474058,-1.3611097956737108,9.154747,5.8118787,18.638401,-7.1812267,25.819628,4.8972073,4.883871,33.217678,5.763478,0.01701982009325962,7.5630894,5.0923977,1
-5.1144147,-14.034769,8.920355,-9.688341,-9.5511055,2.975072,1.7248397,0.04868204547046698,9.840681,1.3619019,2.5127497,-2.804044,5.3167934,0.25779805,0.60665095,1.690659,1.3002535,-0.5374866906063075,1.3255637,1.0875814,12.483171,-1.9787352,14.461906,1.8213037,0.9450298,7.248421,2.692289,1.1075181664425864,3.250472,2.190828,0
-7.658808,-12.932178,5.2733693,-9.720798,-9.492457,1.7239487,1.3129923,-0.436529366435055,9.809071,1.1209856,2.896926,-2.8634255,5.760351,0.43730253,0.61526555,1.4278716,1.1949358,-0.7048406089039172,1.2724406,0.90831006,7.238857,-0.82921565,8.068072,1.6482075,0.70833445,4.218736,2.0539563,1.0597734754352348,2.6335003,1.7098505,0
-7.027406,-12.756473,5.7290664,-9.717013,-9.520599,1.7872511,1.3368812,-0.27379007703250274,9.808548,1.1039994,4.3222766,-2.593956,6.9162326,0.5469622,0.6144273,1.5347213,1.2388387,0.058555280784793724,1.3542116,0.93248093,8.027956,-0.5090015,8.536958,1.7884694,1.1069481,3.713151,1.9269538,1.2371146743461359,2.6290252,1.5391308,0
-7.6331067,-12.693753,5.0606465,-9.771777,-9.617037,1.433799,1.1974134,-0.4134109242486019,9.844868,0.9914547,4.7533355,-2.3852298,7.138565,0.44141054,0.21743035,2.2928355,1.5142112,0.6203139058189131,1.5772377,1.1730632,9.6385765,-0.5457351,10.184312,1.5815654,0.6809565,5.1086135,2.260224,1.6937222207927234,2.7586162,1.7173288,0
-7.5562267,-12.573853,5.017626,-9.731149,-9.634774,1.4116948,1.1881477,-0.2560820077087669,9.803415,0.98381835,4.7551913,-2.9913344,7.746526,0.37894994,0.25389454,2.313192,1.5209181,0.46861928589212637,1.5674167,1.1411668,9.311731,0.21785696,9.093874,1.9018755,1.0126965,4.2055206,2.0507367,1.707334559194707,2.7969003,1.557894,0
-7.451819,-12.856285,5.404466,-9.748472,-9.72916,1.5500957,1.2450284,-0.19735631173846566,9.827656,1.05287,4.9148197,-2.5810976,7.4959173,0.4885529,0.27024055,2.3448937,1.5313046,0.5143170760122246,1.6073512,1.1811743,9.361129,0.07821236,9.282916,2.1835604,1.1529698,5.1142764,2.2614765,1.5661229953910938,3.1435983,1.7578621,0
-7.4885526,-12.13269,4.644138,-9.680479,-9.738726,1.2491299,1.1176448,0.010264260520015268,9.744784,0.93791044,5.1015863,-2.4365282,7.5381145,0.48892826,0.27556944,2.3932543,1.5470146,0.6906625588450287,1.6224381,1.1768718,10.484452,-0.0810265,10.565478,2.321173,1.1284359,6.4790425,2.5453963,1.5656030016502154,3.444835,1.9745499,0
-7.441206,-12.1311035,4.6898975,-9.582131,-9.684988,1.2119226,1.1008736,-0.0720440543679479,9.645163,0.91367126,4.7787976,-2.602997,7.381795,0.42623603,0.24632028,2.2190247,1.489639,0.4463444329096759,1.5494198,1.1479273,9.726459,0.4642446,9.262214,2.4335403,1.5036232,4.628925,2.1514935,1.5769732877706568,3.248237,1.670274,0
-7.408065,-12.330174,4.9221096,-9.628161,-9.607098,1.3758746,1.1729769,-0.272288221411505,9.699349,0.96565026,5.003256,-2.6686356,7.671891,0.3962392,0.33525035,2.6707966,1.6342572,0.47332665789283357,1.681607,1.271042,8.832907,0.3427273,8.490179,2.386997,1.486933,4.3664346,2.0896015,1.564677079416078,3.1724107,1.6105584,0
-7.290724,-12.658113,5.3673887,-9.676268,-9.718742,1.5288543,1.2364684,-0.15104910866356572,9.754948,1.0026944,5.026218,-2.8004963,7.8267145,0.43081853,0.37824094,2.5647798,1.601493,0.5325213412241426,1.6584283,1.2147387,10.509181,0.26086253,10.248319,2.4924102,1.3658198,5.9714656,2.4436584,1.5863368553094694,3.4904978,1.8978833,0
-7.370343,-12.9355755,5.5652323,-9.622764,-9.607254,1.4890889,1.2202823,-0.4121098472734002,9.699828,0.99513245,4.8826666,-2.3093376,7.192004,0.45890203,0.4583918,2.2495887,1.4998629,0.5809797233655709,1.5684961,1.1563189,10.030372,0.1974993,9.832872,2.4799871,1.5341523,4.976798,2.2308738,1.579119938305622,3.3357356,1.7284882,0
-7.4026313,-12.675536,5.272905,-9.618186,-9.729319,1.3336449,1.1548355,0.004050502473783471,9.687267,0.9598468,4.848867,-2.4772735,7.3261404,0.37231672,0.36127374,2.3590522,1.5359206,0.558013273372788,1.5804024,1.2005966,9.64178,0.4915029,9.150277,2.3360333,1.3545482,4.598658,2.1444483,1.6834500629913973,3.1710742,1.6293051,0
-7.526259,-12.162088,4.6358294,-9.683946,-9.592742,1.139207,1.0673364,-0.33554543200254927,9.742586,0.88259554,4.2550817,-2.9645553,7.219637,0.5114726,0.40553668,2.0517986,1.43241,0.15549571770488632,1.5209875,1.0790573,9.736308,0.09855506,9.6377535,2.4199672,1.5160549,4.619379,2.149274,1.5098095389045807,3.2366064,1.6790776,0
-7.2991214,-12.4262295,5.127108,-9.6744,-9.763462,1.128346,1.0622363,-0.02957681207369852,9.732542,0.84868294,4.7144165,-2.5673862,7.2818027,0.40527007,0.49505055,2.107892,1.4518582,0.2988988225896599,1.5073606,1.1508679,9.531519,-0.24236101,9.77388,2.0739295,1.2909155,3.8423934,1.9602023,1.7349762857554056,2.8536952,1.4422973,0
-7.3801627,-13.2839155,5.903753,-9.699513,-9.501596,1.8090414,1.3450061,-0.4883424341660489,9.792325,1.1168916,4.916646,-3.123285,8.039931,0.41757348,0.4141962,2.7983878,1.6728382,0.33026046767767125,1.7241681,1.287655,9.501357,0.66090566,8.840451,2.4211795,1.4599515,4.512031,2.124154,1.5369278022558397,3.2208915,1.6556394,0
-7.1076097,-13.104275,5.996665,-9.681127,-9.631907,1.7845776,1.3358809,-0.24279394849590846,9.772861,1.1136775,5.0917068,-3.1717992,8.263506,0.30657724,0.22180875,3.2089844,1.7913638,0.4626991232843925,1.8174086,1.3796338,10.980371,0.44117758,10.539194,2.5784063,1.5257099,6.0085154,2.4512274,1.6190137824340598,3.5576246,1.8803238,0
-7.2271214,-13.032558,5.805437,-9.664228,-9.483147,1.955398,1.3983555,-0.31363363664277844,9.764872,1.168092,5.124459,-3.0610294,8.185488,0.38863683,0.1826876,3.1395605,1.7718805,0.5876584079247208,1.8140008,1.3579942,9.682001,0.20419039,9.477811,2.3814273,1.4189517,5.2397075,2.2890408,1.5695014586488176,3.3031654,1.7520475,0
-7.0671487,-12.03623,4.9690814,-9.577851,-9.666067,1.4436262,1.20151,0.11342967906005642,9.65292,1.0070689,5.186759,-2.7330916,7.9198503,0.31956482,0.2742073,2.7994885,1.6731672,0.5027272433782806,1.7034112,1.3296679,9.910397,-0.04647835,9.956875,2.5487936,1.560924,5.4106493,2.3260803,1.5418024864277715,3.450652,1.7894543,0
-7.2974,-12.240421,4.9430213,-9.58639,-9.653725,1.4997524,1.2246438,-0.06766613054795217,9.664296,1.0088001,4.5505223,-2.9024792,7.4530015,0.27050358,0.20948938,2.604047,1.613706,0.39039184585670045,1.636221,1.2696002,9.401784,0.6649472,8.736836,2.55602,1.6993039,4.0715966,2.01782,1.6318702344893452,3.2565064,1.5328934,0
-7.426237,-12.541205,5.1149683,-9.667853,-9.5666065,1.5353379,1.2390876,-0.3037915588760911,9.746935,1.0279647,4.8676825,-2.9558582,7.8235407,0.34069932,0.33581918,2.6944866,1.6414891,0.3919232158201595,1.6764733,1.2925274,8.78559,0.7437883,8.041801,2.552487,1.6737294,4.0596566,2.014859,1.539117520379356,3.2518988,1.5622722,0
-7.222436,-13.225103,6.0026674,-9.675538,-9.603557,1.9342544,1.3907747,-0.3070550567067393,9.774982,1.1444615,4.958319,-2.8801308,7.83845,0.37667248,0.28595784,3.1074603,1.762799,0.5130679725492328,1.8025932,1.3817579,10.029309,-0.27719358,10.306503,2.4256108,1.4920821,4.7025824,2.1685438,1.5539928125186158,3.2536397,1.6682148,0
-7.39112,-12.143318,4.752198,-9.653254,-9.737026,1.4701296,1.212489,0.1132530332931898,9.729101,1.0109342,4.724341,-2.648188,7.372529,0.39721167,0.3917803,2.85162,1.688674,0.3915006528081634,1.7347614,1.3730167,8.058447,0.65637004,7.4020767,2.473955,1.6255298,3.9601114,1.9900029,1.4748344723766125,3.1749904,1.5518503,0
-7.4763527,-12.005529,4.5291767,-9.592367,-9.665117,1.2381489,1.1127214,-0.0706384075254343,9.65669,0.91287726,4.723847,-2.6071584,7.331005,0.31278667,0.29179573,2.5091016,1.5840144,0.3864854544883522,1.6146011,1.2601453,9.574045,0.3971541,9.176891,2.4210904,1.4799798,4.729194,2.174671,1.6567934977220724,3.254362,1.6420891,0
