"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.111533417E0,-8.416398010E0,-4.892126770E0,-1.483714600E0,9.847338159E0
1.121559417E0,-8.438851318E0,-4.955894165E0,-1.703757019E0,9.933674372E0
1.131585417E0,-8.325836334E0,-4.850962372E0,-1.850302277E0,9.811982731E0
1.141611417E0,-8.155789948E0,-4.784350891E0,-2.014959869E0,9.667832559E0
1.151637417E0,-7.952812042E0,-4.877457275E0,-1.970053253E0,9.535088813E0
1.161663417E0,-7.811056824E0,-4.834646301E0,-1.820364532E0,9.364835321E0
1.171689417E0,-7.805668030E0,-4.856650543E0,-2.019899597E0,9.412518381E0
1.181714417E0,-7.889942780E0,-5.001399536E0,-2.299967194E0,9.620553179E0
1.191740417E0,-7.863298187E0,-5.090314636E0,-2.309098206E0,9.647522791E0
1.201766417E0,-7.938741302E0,-5.097799072E0,-2.007176056E0,9.645720531E0
1.211792417E0,-8.236921234E0,-5.040468292E0,-1.708696747E0,9.806775035E0
1.221818417E0,-8.507708130E0,-4.984933777E0,-1.357826385E0,9.953610143E0
1.231844417E0,-8.523126068E0,-4.958738251E0,-1.305734711E0,9.946743495E0
1.241870417E0,-8.652457123E0,-4.919070740E0,-1.161285095E0,1.002052166E1
1.251896417E0,-8.391100616E0,-5.117408295E0,-9.834548950E-1,9.877531106E0
1.261921417E0,-8.054300995E0,-5.373525696E0,-1.068478088E0,9.741056839E0
1.271947417E0,-8.075556793E0,-5.775290222E0,-1.184636536E0,9.998597821E0
1.281973417E0,-8.431067505E0,-6.179150391E0,-1.373992767E0,1.054289595E1
1.291999417E0,-8.893156586E0,-6.340365143E0,-1.616189117E0,1.104085737E1
1.302025417E0,-9.257947998E0,-6.154451752E0,-1.873803406E0,1.127377562E1
1.312051417E0,-9.316625977E0,-5.731431427E0,-2.083367615E0,1.113504586E1
1.322077417E0,-9.237440643E0,-5.327720947E0,-2.295326843E0,1.090795331E1
1.332103417E0,-9.080866241E0,-5.130281525E0,-2.495610352E0,1.072427113E1
1.342128417E0,-9.042845306E0,-5.127437439E0,-2.720442810E0,1.074543973E1
1.352154417E0,-9.236542511E0,-5.308560791E0,-3.021766205E0,1.107364467E1
1.362180417E0,-9.565408630E0,-5.661676483E0,-3.364104309E0,1.161330361E1
1.372206417E0,-1.008078690E1,-6.108497314E0,-3.804787903E0,1.238597654E1
1.382232417E0,-1.088835754E1,-6.585704956E0,-4.285288696E0,1.342726849E1
1.392258417E0,-1.143008102E1,-6.806346130E0,-4.217928772E0,1.395578815E1
1.402284000E0,-1.133233429E1,-6.504573669E0,-3.117417297E0,1.343315189E1
1.412310000E0,-1.119566849E1,-6.090534668E0,-1.701811066E0,1.285821785E1
1.422335000E0,-1.128847549E1,-5.835914154E0,-6.996450806E-1,1.272702150E1
1.432361000E0,-1.148426834E1,-5.705984344E0,-4.879852295E-2,1.282376926E1
1.442387000E0,-1.119566849E1,-5.469925232E0,2.618055725E-1,1.246321054E1
1.452413000E0,-1.075034454E1,-5.259911957E0,3.912863159E-1,1.197454327E1
1.462439000E0,-1.033256332E1,-5.004542999E0,3.866459656E-1,1.148724556E1
1.472465000E0,-9.507928162E0,-4.530179443E0,3.754193115E-1,1.053869837E1
1.482491000E0,-8.316555634E0,-4.164489899E0,3.370989990E-1,9.307078460E0
