"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.361954708E0,-1.181822388E1,-2.166384979E1,-3.450175323E0,2.491779511E1
1.371980708E0,-1.312081512E1,-2.351579865E1,-1.578018494E0,2.697477929E1
1.382006708E0,-1.369262604E1,-2.432531525E1,1.115630035E0,2.793659965E1
1.392032708E0,-1.365131195E1,-2.445524506E1,2.870430908E0,2.815415959E1
1.402058708E0,-1.402688095E1,-2.340562775E1,7.862100677E0,2.839699679E1
1.412084708E0,-1.400203262E1,-2.204031693E1,9.238638153E0,2.769810323E1
1.422110708E0,-1.332993027E1,-2.043580353E1,8.643775177E0,2.588482096E1
1.432136708E0,-1.279883469E1,-1.921718765E1,7.871680756E0,2.439413513E1
1.442162708E0,-1.246113693E1,-1.819945404E1,6.166127472E0,2.290242758E1
1.452188708E0,-1.171419022E1,-1.641366760E1,3.977378998E0,2.055359531E1
1.462214708E0,-1.034708313E1,-1.357048004E1,1.577868805E0,1.713796160E1
1.472239708E0,-1.034289185E1,-1.126302841E1,-2.118993530E0,1.543766026E1
1.482265708E0,-9.590256958E0,-8.858877869E0,-5.737568665E0,1.426087093E1
1.492291708E0,-8.901988220E0,-8.165370026E0,-3.245251465E0,1.250801019E1
1.502317708E0,-8.598569183E0,-7.795938263E0,-7.258406067E-1,1.162922568E1
1.512343708E0,-9.066496124E0,-5.176535339E0,-1.108909012E1,1.523042316E1
1.522369708E0,-6.096671906E0,-2.767744446E-1,-2.255045609E1,2.336170118E1
1.532395708E0,-1.903591461E0,1.040336609E-1,-1.298774185E1,1.312691593E1
1.542421708E0,-8.822653198E-1,-6.530918884E-1,-8.493637390E0,8.564274472E0
1.552447708E0,8.318202209E-1,8.532257080E-2,-1.097832047E1,1.101011921E1
1.562473708E0,6.426136780E-1,5.146298218E-1,-4.460424500E0,4.535767069E0
1.572499708E0,-1.924847260E0,-1.519340515E0,8.299640808E0,8.654332448E0
1.582525708E0,-3.036884766E0,-3.068020020E0,1.120869141E1,1.201125218E1
1.592551708E0,-1.871408386E0,-1.640588379E0,7.893535309E0,8.276569292E0
1.602577708E0,-9.764195251E-1,-4.082011414E-1,5.628146210E0,5.726783829E0
1.612603708E0,-2.719844055E-1,3.450325012E-1,4.097279663E0,4.120767353E0
1.622629708E0,3.152444458E-1,1.144070892E0,2.653082886E0,2.906393997E0
1.632654708E0,5.292993164E-1,1.765428772E0,1.529369659E0,2.394967238E0
1.642680708E0,6.372248840E-1,2.116448822E0,7.848179626E-1,2.345495769E0
1.652706917E0,5.851332092E-1,2.245480499E0,3.062631226E-1,2.340589807E0
1.662732917E0,4.740641785E-1,2.319576416E0,6.885681152E-3,2.367534373E0
