"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.804635583E0,-6.237678680E0,-4.604425049E0,-5.951623535E-1,7.775833304E0
1.814661583E0,-6.325246582E0,-4.455933838E0,-5.143304443E-1,7.754265052E0
1.824687583E0,-6.415957947E0,-4.236340485E0,-2.386038208E-1,7.692075719E0
1.834713583E0,-6.431076508E0,-4.032913513E0,-1.011895752E-1,7.591664889E0
1.844739583E0,-6.609804840E0,-3.985761566E0,1.302291870E-2,7.718548107E0
1.854764583E0,-6.709796906E0,-3.970493317E0,-3.010240173E-1,7.802359076E0
1.864790583E0,-6.667135620E0,-4.042493591E0,-6.767427063E-1,7.826265553E0
1.874816583E0,-6.694977722E0,-4.202510834E0,-5.869294739E-1,7.926431115E0
1.884842583E0,-6.820117493E0,-4.328698425E0,-3.291654968E-1,8.084552096E0
1.894868583E0,-7.137158203E0,-4.440216522E0,-1.646575928E-1,8.407238673E0
1.904894583E0,-7.403604126E0,-4.572092285E0,-2.665956116E-1,8.705656502E0
1.914920583E0,-7.576644287E0,-4.762196960E0,-3.076103210E-1,8.954255003E0
1.924946583E0,-7.810308380E0,-4.825964355E0,-8.532257080E-2,9.181401249E0
1.934972583E0,-8.348289642E0,-4.812192993E0,7.559280396E-2,9.636226213E0
1.944998583E0,-9.180858307E0,-4.755161591E0,-1.811233521E-2,1.033924799E1
1.955024583E0,-1.010728180E1,-4.743785248E0,-2.833607483E-1,1.116874824E1
1.965050583E0,-1.110256210E1,-4.748874664E0,-2.811154175E-1,1.207881293E1
1.975076583E0,-1.157662628E1,-4.710404663E0,-3.245251465E-1,1.250245995E1
1.985102583E0,-1.177032349E1,-4.938380585E0,-4.616400146E-1,1.277267510E1
1.995128583E0,-1.200219131E1,-5.514083405E0,-4.079017639E-1,1.321454108E1
2.005154583E0,-1.219888229E1,-6.169121246E0,-4.150868225E-1,1.367636952E1
2.015180583E0,-1.249406845E1,-6.827003174E0,-2.360591125E-1,1.423957312E1
2.025206583E0,-1.270917114E1,-7.177873535E0,1.850152588E-1,1.459723023E1
2.035232583E0,-1.272863068E1,-7.080126801E0,7.376660156E-1,1.458390845E1
2.045258583E0,-1.278865585E1,-6.581214294E0,1.192719727E0,1.443207125E1
2.055284583E0,-1.304282730E1,-5.951024780E0,1.319356384E0,1.439690040E1
2.065310583E0,-1.327619202E1,-5.406307526E0,1.124311981E0,1.437878691E1
2.075336583E0,-1.341255844E1,-4.901108093E0,8.309220886E-1,1.430412584E1
2.085362583E0,-1.336795120E1,-4.451143799E0,3.809577942E-1,1.409467734E1
2.095388583E0,-1.318323532E1,-4.163741455E0,-9.460327148E-2,1.382546152E1
2.105414583E0,-1.292846512E1,-4.022884369E0,-4.647834778E-1,1.354787189E1
2.115440583E0,-1.245050903E1,-3.982767792E0,-6.932084656E-1,1.309038397E1
2.125466583E0,-1.179801590E1,-4.046535187E0,-6.409671021E-1,1.248913388E1
2.135492583E0,-1.112756012E1,-4.183650055E0,-4.064048767E-1,1.189498579E1
2.145518583E0,-1.062580353E1,-4.407734070E0,-1.802252197E-1,1.150514239E1
2.155544583E0,-1.043794418E1,-4.706363068E0,5.029541016E-2,1.145002453E1
2.165570583E0,-1.031490005E1,-4.912634125E0,2.857557678E-1,1.142859543E1
2.175596583E0,-1.023975632E1,-5.014721832E0,5.340893555E-1,1.141425845E1
2.185622583E0,-1.018482056E1,-5.107828217E0,7.318281555E-1,1.141735746E1
2.195648583E0,-1.026595184E1,-5.073549500E0,8.710386658E-1,1.148431017E1
2.205673583E0,-1.041593994E1,-4.819677429E0,8.382568359E-1,1.150755273E1
2.215699583E0,-1.036519547E1,-4.545447693E0,4.493655396E-1,1.132697229E1
2.225725583E0,-1.022224274E1,-4.305346985E0,-9.879455566E-3,1.109190501E1
2.235751583E0,-9.988428955E0,-4.008963318E0,-2.240840149E-1,1.076525492E1
2.245777583E0,-9.631421356E0,-3.742966461E0,-2.221380615E-1,1.033554162E1
2.255803583E0,-9.188342743E0,-3.659290466E0,-2.007325745E-1,9.892236483E0
2.265829583E0,-8.807085571E0,-3.720213776E0,-5.957611084E-2,9.560768594E0
2.275855583E0,-8.496032410E0,-3.804039459E0,3.433859253E-1,9.315105840E0
2.285881583E0,-8.186775513E0,-3.909420319E0,7.524851990E-1,9.103466071E0
2.295907583E0,-7.894283752E0,-4.019740906E0,9.595046997E-1,8.910593818E0
2.305933583E0,-7.600594482E0,-4.134552155E0,1.013991394E0,8.711586340E0
2.315959583E0,-7.369475098E0,-4.222569122E0,8.780740356E-1,8.538750917E0
2.325985583E0,-7.295229492E0,-4.237238617E0,7.390132141E-1,8.468807766E0
2.336011583E0,-7.248676300E0,-4.144431610E0,6.830296326E-1,8.377717526E0
2.346037583E0,-7.051685944E0,-3.949836273E0,6.068380737E-1,8.105290475E0
2.356063583E0,-6.900949402E0,-3.769611053E0,2.995271301E-1,7.869103293E0
2.366089583E0,-6.762337646E0,-3.558100891E0,1.044827271E-1,7.642002947E0
2.376115583E0,-6.522835693E0,-3.326233063E0,2.348616028E-1,7.325733536E0
2.386141583E0,-6.237978058E0,-3.109184418E0,2.785707092E-1,6.975456948E0
2.396167583E0,-5.991590424E0,-3.005899200E0,2.857557678E-1,6.709414443E0
2.406193583E0,-5.885461121E0,-3.025658112E0,4.394860840E-1,6.632224938E0
2.416219583E0,-5.853427734E0,-3.035238190E0,5.538482666E-1,6.616799454E0
2.426245583E0,-5.784720612E0,-3.036884766E0,6.186634827E-1,6.562652371E0
2.436271583E0,-5.822591858E0,-3.052153015E0,6.908134460E-1,6.610252430E0
2.446297583E0,-6.046975250E0,-3.078049164E0,6.668632507E-1,6.817991121E0
2.456323583E0,-6.294710083E0,-3.238365784E0,5.095404053E-1,7.097183907E0
2.466350208E0,-6.499334564E0,-3.464545441E0,2.779719543E-1,7.370325182E0
2.476376208E0,-6.727759552E0,-3.692072296E0,2.392025757E-1,7.677979181E0
2.486402208E0,-6.906787262E0,-3.847598877E0,1.898052979E-1,7.908460878E0
2.496428208E0,-7.187603302E0,-4.120182037E0,2.176473999E-1,8.287636071E0
2.506454208E0,-7.536078644E0,-4.412075043E0,4.079017639E-1,8.742154846E0
2.516480208E0,-7.864944763E0,-4.580325165E0,5.508544922E-1,9.118123459E0
2.526506208E0,-8.199049988E0,-4.668042755E0,7.503895569E-1,9.464572275E0
2.536532208E0,-8.428971863E0,-4.705315247E0,9.472302246E-1,9.699732127E0
2.546558208E0,-8.636290741E0,-4.788542175E0,1.093925171E0,9.935407702E0
2.556583208E0,-8.740324402E0,-5.014572144E0,1.142574005E0,1.014123660E1
2.566609208E0,-8.840316467E0,-5.361700287E0,1.088686066E0,1.039635814E1
2.576635208E0,-9.027577057E0,-5.843548279E0,1.099463654E0,1.080985774E1
2.586661208E0,-9.334438934E0,-6.376290436E0,1.139131165E0,1.136162179E1
2.596687208E0,-9.514364777E0,-6.748266907E0,1.119222565E0,1.171814416E1
2.606713208E0,-9.553583221E0,-6.963519287E0,1.056652679E0,1.186920672E1
