"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.274417499E-1,-9.464069366E0,-1.367406464E0,3.061733093E0,1.004054874E1
6.374677500E-1,-9.335037689E0,-1.248852997E0,2.869682465E0,9.845691439E0
6.474927500E-1,-9.359586639E0,-1.277742920E0,2.968626709E0,9.901880305E0
6.575187499E-1,-9.358089752E0,-1.208437042E0,3.215164032E0,9.968522641E0
6.675447499E-1,-9.124874725E0,-1.060694275E0,3.186872864E0,9.723403198E0
6.775697500E-1,-8.860225067E0,-8.554710388E-1,3.186872864E0,9.454711925E0
6.875957500E-1,-8.733139343E0,-7.268884277E-1,3.334016876E0,9.376127031E0
6.976207499E-1,-8.929530945E0,-6.460565186E-1,3.360960846E0,9.562947753E0
7.076467499E-1,-9.408983917E0,-8.143066406E-1,3.420536957E0,1.004450829E1
7.176727500E-1,-1.012090347E1,-1.203796692E0,3.309767303E0,1.071617344E1
7.276977500E-1,-1.144160706E1,-1.836979980E0,3.188070374E0,1.201867964E1
7.377237499E-1,-1.261381943E1,-2.596799927E0,3.216660919E0,1.327398651E1
7.477497499E-1,-1.385159546E1,-3.367098083E0,3.016527100E0,1.457063767E1
7.577747500E-1,-1.540102341E1,-4.358187103E0,2.942131805E0,1.627395024E1
7.678007500E-1,-1.655602158E1,-5.418132935E0,3.186573486E0,1.770910121E1
7.778267500E-1,-1.750774246E1,-6.325396271E0,3.424728241E0,1.892776922E1
7.878517499E-1,-1.821083038E1,-6.950346680E0,3.693718872E0,1.983898237E1
7.978777500E-1,-1.859987137E1,-7.144193573E0,4.043990479E0,2.033097577E1
8.079037500E-1,-1.974304413E1,-7.123686218E0,4.424349518E0,2.145016470E1
8.179287500E-1,-2.071063202E1,-6.967710571E0,4.933740234E0,2.240136295E1
8.279547499E-1,-2.105087448E1,-6.815177765E0,5.258564758E0,2.274287730E1
8.379807500E-1,-2.146177002E1,-7.008575592E0,5.610632629E0,2.326385400E1
8.480057500E-1,-2.171504333E1,-7.505691833E0,5.800886993E0,2.369659906E1
8.580317500E-1,-2.179108521E1,-8.220754852E0,6.067931671E0,2.406765463E1
8.680577499E-1,-2.162268539E1,-8.897946625E0,6.465654602E0,2.425940369E1
8.780827500E-1,-2.101958954E1,-9.059610443E0,6.896309052E0,2.390520371E1
8.881087500E-1,-2.005304947E1,-8.687633972E0,7.094945984E0,2.297690222E1
8.981347500E-1,-1.871243729E1,-7.752977600E0,6.959777069E0,2.141734035E1
9.081597499E-1,-1.709624817E1,-6.292165375E0,6.715485077E0,1.941573554E1
9.181857500E-1,-1.533905228E1,-4.721032562E0,6.348747711E0,1.725923726E1
9.282107500E-1,-1.343905334E1,-3.006497955E0,5.557493134E0,1.485035066E1
9.382367500E-1,-1.157138718E1,-1.402882690E0,4.504732361E0,1.249630724E1
9.482627499E-1,-9.815239105E0,-1.323248291E-1,3.362008667E0,1.037591108E1
9.582877500E-1,-8.373137970E0,6.939569092E-1,2.427202606E0,8.745417551E0
9.683137500E-1,-7.172634430E0,1.153501282E0,1.946701813E0,7.521096850E0
9.783397500E-1,-6.174659729E0,1.419797516E0,1.684297485E0,6.555845161E0
9.883647499E-1,-5.247487793E0,1.629661102E0,1.407822418E0,5.672203047E0
9.983907499E-1,-4.386178894E0,1.795516205E0,1.094224548E0,4.864131073E0
1.008416750E0,-3.666625214E0,1.700912933E0,8.671467590E-1,4.133907203E0
1.018441750E0,-2.892884216E0,1.623972931E0,2.610571289E-1,3.327794764E0
